quizzes,solutions
012560000003470000000089000054321000067000120008000934009000870001234560000000000,812563497593472618476189352954321786367948125128756934249615873781234569635897241
012900000600000320805200000008063700360000052001480900000005607046000003000009280,412936578697854321835271469928563714364197852751482936289315647546728193173649285
013000206000007000480050000000090802009000700801040000000020065000100000908000130,513984276692317584487256319736591842249638751851742693174823965365179428928465137
013000500000600040000000000000013008620000000000050000400000023700900000000000100,213479586597681342846325917974213658625894731138756294459167823781932465362548179
013000500000900040000000000000013008620000000000050000400000063700200000000000100,213746589576981342894325617947613258625879431138452976452198763761234895389567124
013000700000800500020000000800610000900000403000020000006000010400900000000000000,613594782794862531528137694842613957961758423357429168276345819435981276189276345
013005600020070059000900200000047080705008900000000100000600001002003040007000000,913425678826371459574986213691247385735168924248539167489652731152793846367814592
013400900080020007500003000648300005000000000300005618000600000200090070006007180,713486952984521367562973841648312795157869234329745618871634529235198476496257183
013407000046000100200030000060800492008000600174002030000020004001000260000904350,813467925746259183259138746365871492928543671174692538597326814431785269682914357
013500000000020060000000000600008070200000000000300000720040000000000301000800500,413586792578921463962437815639258174257614938184379256725143689846795321391862547
013500009800001700000480060600000900301000207002000006040075000000200008700004310,413567829865921734297483561674152983381649257952738146148375692539216478726894315
013600000000050700000000000500040000000000680000000030700000502060308000000100000,213697854649851723857234196586943271374512689921786435738469512165328947492175368
013600000000050800000000000200040000000000470000000030800000502060703000000100000,413698725796251843582437691278346159359812476641579238837964512165723984924185367
013900000005008000490600000004701080300000009060209300000003056000800100000006730,813942567675318492492657813924731685381564279567289341248173956736895124159426738
014000000000300200090000000500600700000000010000040000300000602800501000000090000,714826953685379241293154867548612739962735418137948526351487692829561374476293185
014000000000300500080000000200600700000000010000040000300000602700501000000080000,914756823672398541583124976249615738867932415135847269351479682728561394496283157
014000000000490003200000050000000000309050020000610080040300006057002001003800000,914523678578496213236187459781234965369758124425619387842371596657942831193865742
014000000000600030780000000500207000200000800000000001300000090000010400000500000,614873952952641738783925614561287349239154876478396521327468195895712463146539287
014000000070600000000030900000400001800020000000000530300000280000001000000700000,214895376973614852586237914639458721857123649142976538361549287728361495495782163
014000000600120709705000602000006000001803900000910000109000304307049006000000890,214697538638125749795438612973256481421873965856914273169782354387549126542361897
014000080000075900000000000000100048730000000002000000500000700300400000000020000,914362587263875914875941326659137248731284659482596173548613792327459861196728435
014000700000026000000000000650000020000400000200000000360050000000700408000000100,914583762735126849826947513657318924183492675249675381361854297592761438478239156
014000700000026000000000000650000020000400000200000000360080000000700409000000100,814593762735126948926847315657319824198452673243678591361984257582761439479235186
014002037000000892700000100020100000300080004000007060006000005835000000140300680,914862537563741892782953146628194753379586214451237968296418375835679421147325689
014002900200009070000013000002100408050000090308006500000820000030500002000300760,714652983263489175589713246692175438451238697378946521146827359937564812825391764
014005960200107000000060000000090705800000009403050000000020000000506008057300610,714285963269137854538469271621894735875613429493752186386921547142576398957348612
